wall,cpu,seed,pinned,pumps,paused,state,phase,path,computing,waypoints,clearanceProbes,moving,speed,x,y,z,targetId,targetDist,stillFor,failure
1789508099.809,8585.570,1420318884.000,nil,2.000,false,ATTACK,ACTIVE,ARRIVED,false,1.000,0.000,false,0.000,-599.340,6.080,-413.467,40920547.000,3.678,0.267,
1789508100.075,8585.836,1420318884.000,nil,2.000,false,ATTACK,ACTIVE,ARRIVED,false,1.000,0.000,false,0.000,-599.340,6.080,-413.467,40920547.000,3.678,0.533,
1789508100.341,8586.103,1420318884.000,nil,2.000,false,ATTACK,ACTIVE,ARRIVED,false,1.000,0.000,false,0.000,-599.340,6.080,-413.467,40920547.000,3.678,0.800,
1789508100.607,8586.369,1420318884.000,nil,2.000,false,ATTACK,ACTIVE,ARRIVED,false,1.000,0.000,false,0.000,-599.340,6.080,-413.467,40920547.000,3.678,1.065,
1789508100.875,8586.637,1420318884.000,nil,2.000,false,ATTACK,ACTIVE,ARRIVED,false,1.000,0.000,false,0.000,-599.340,6.080,-413.467,40920547.000,3.678,1.333,
1789508101.143,8586.904,1420318884.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,1.000,0.000,true,4.405,-599.641,6.080,-413.438,40920547.000,3.522,0.000,
1789508101.408,8587.169,1420318884.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,1.000,0.000,true,10.738,-601.683,6.080,-413.243,40920547.000,3.098,0.000,
1789508101.676,8587.437,1420318884.000,nil,2.000,false,CHASE,ACTIVE,ARRIVED,false,1.000,0.000,false,0.000,-603.368,6.080,-413.082,40920547.000,3.691,0.000,
1789508101.943,8587.705,1420318884.000,nil,2.000,false,CHASE,ACTIVE,ARRIVED,false,1.000,0.000,false,0.000,-603.368,6.080,-413.082,40920547.000,3.691,0.000,
1789508102.208,8587.969,1420318884.000,nil,2.000,false,ATTACK,ACTIVE,ARRIVED,false,1.000,0.000,false,0.000,-603.368,6.080,-413.082,40920547.000,3.691,0.264,
1789508102.474,8588.235,1420318884.000,nil,2.000,false,ATTACK,ACTIVE,ARRIVED,false,1.000,0.000,false,0.000,-603.368,6.080,-413.082,40920547.000,3.691,0.531,
1789508102.742,8588.503,1420318884.000,nil,2.000,false,ATTACK,ACTIVE,ARRIVED,false,1.000,0.000,false,0.000,-603.368,6.080,-413.082,40920547.000,3.691,0.798,
1789508103.008,8588.770,1420318884.000,nil,2.000,false,ATTACK,ACTIVE,ARRIVED,false,1.000,0.000,false,0.000,-603.368,6.080,-413.082,40920547.000,3.691,1.065,
1789508103.274,8589.035,1420318884.000,nil,2.000,false,ATTACK,ACTIVE,ARRIVED,false,1.000,0.000,false,0.000,-603.368,6.080,-413.082,40920547.000,3.691,1.331,
1789508103.541,8589.302,1420318884.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,1.000,0.000,true,3.606,-603.133,6.080,-413.104,40920547.000,2.820,0.000,
1789508103.808,8589.569,1420318884.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,1.000,0.000,true,10.020,-601.267,6.080,-413.277,40920547.000,5.024,0.000,
1789508104.121,8589.882,1420318884.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,1.000,0.000,false,0.000,-599.205,6.080,-413.468,40920547.000,9.862,0.000,
1789508104.419,8590.180,1420318884.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,1.000,0.000,true,20.000,-599.992,6.080,-412.560,40920547.000,13.102,0.000,
1789508104.733,8590.494,1420318884.000,nil,2.000,false,ATTACK,ACTIVE,MOVING,false,1.000,0.000,false,0.000,-604.286,6.080,-407.612,40920547.000,11.525,0.000,
1789508105.023,8590.783,1420318884.000,nil,2.000,false,ATTACK,ACTIVE,MOVING,false,1.000,0.000,false,0.000,-604.286,6.080,-407.612,40920547.000,16.880,0.000,
1789508105.289,8591.050,1420318884.000,nil,2.000,false,ATTACK,ACTIVE,MOVING,false,1.000,0.000,false,0.000,-604.286,6.080,-407.612,40920547.000,20.471,0.267,
1789508105.597,8591.358,1420318884.000,nil,2.000,false,ATTACK,ACTIVE,MOVING,false,1.000,0.000,false,0.000,-604.286,6.080,-407.612,40920547.000,24.882,0.575,
1789508105.860,8591.621,1420318884.000,nil,2.000,false,ATTACK,ACTIVE,MOVING,false,1.000,0.000,false,0.000,-604.286,6.080,-407.612,40920547.000,29.212,0.837,
1789508106.172,8591.933,1420318884.000,nil,2.000,false,CHASE,ACTIVE,MOVING,true,0.000,0.000,false,0.000,-604.286,6.080,-407.612,40920547.000,33.632,1.150,
1789508106.427,8592.188,1420318884.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,1.000,0.000,true,13.386,-605.126,6.080,-405.758,40920547.000,34.774,0.000,
1789508106.732,8592.493,1420318884.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,1.000,0.000,true,17.979,-606.412,6.080,-402.923,40920547.000,35.640,0.000,
1789508106.991,8592.752,1420318884.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,2.000,0.000,true,20.001,-609.237,6.080,-396.686,40920547.000,33.511,0.000,
1789508107.306,8593.066,1420318884.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,2.000,0.000,true,20.000,-611.591,6.080,-391.394,40920547.000,32.368,0.000,
1789508107.588,8593.348,1420318884.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,2.000,0.000,true,20.001,-613.769,6.080,-386.507,40920547.000,31.005,0.000,
1789508107.876,8593.637,1420318884.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,2.000,0.000,true,20.000,-616.073,6.080,-381.300,40920547.000,29.637,0.000,
1789508108.162,8593.922,1420318884.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,2.000,0.000,true,20.000,-618.637,6.080,-375.450,40920547.000,27.993,0.000,
1789508108.455,8594.216,1420318884.000,nil,2.000,false,CHASE,ACTIVE,MOVING,false,2.000,0.000,true,20.000,-620.851,6.080,-370.399,40920547.000,26.604,0.000,
